topic_id,global_score,topic_observations,dt,mt,maxm,minm,stdm,avgm,top_phrases,phrase_count_shown,num_dipoles,analyzer_rows,top_dipoles,top_labels,avg_pi,max_pi,sum_obs_in_analyzer,max_obs_in_analyzer,candidate_narrative,relevant_to_disinformation,notes
t907304,0.0,6,3,0.0,1.0,0.0,0.4714045207910317,0.3333333333333333,"their fate | that fate | his fate | the same fate | the fate | Fate | fate | her fate | a fate | the ""fate",10,3,3,D9_44 (1) | D10_44 (1) | D44_82 (1),Polarization1 (2) | Polarization0 (1),0.3333333333333333,1.0,6,2,,,
t105796,0.0,6,3,0.0,0.0,0.0,0.0,0.0,Collection | The collection | its collection | her collection | the collection | Her collection | that collection | This collection | both collections | a collection,10,3,3,D64_910 (1) | D56_910 (1) | D56_64 (1),Polarization1 (3),0.0,0.0,6,2,,,
t314468,0.0,6,3,0.0,0.0,0.0,0.0,0.0,pool play | the playing pool | a practice pool | Pool C play | a pool table | Pool Play - Australia | the start pool | early pool play | the country club pool | a challenging pool,10,3,3,D9_24 (1) | D9_14 (1) | D9_115 (1),Polarization1 (3),0.0,0.0,6,2,,,
t321431,0.0,6,3,0.0,0.0,0.0,0.0,0.0,its railway lines | railway lines | the railway line | train line | the train lines | train lines | major railway lines | railway tracks | the railway tracks | major rail lines,10,3,3,D9_911 (1) | D21_910 (1) | D9_100 (1),Polarization1 (3),0.0,0.0,6,2,,,
t365031,0.0,6,3,0.0,0.0,0.0,0.0,0.0,breath | his breath | a breath | their breath | its breath | your breath | our breath | breaths | our own breath | her breath,10,3,3,D576_910 (1) | D110_910 (1) | D21_910 (1),Polarization1 (3),0.0,0.0,6,2,,,
t398495,0.0,6,3,0.0,0.0,0.0,0.0,0.0,good reason | good reasons | a good reason | no good reason | a very good reason,5,3,3,D334_910 (1) | D334_682 (1) | D21_910 (1),Polarization1 (3),0.0,0.0,6,2,,,
t488670,0.0,6,3,0.0,0.0,0.0,0.0,0.0,his exit | exits | exit | This exit | their exit | the exit | an exit | her exit | the exits | Her exit,10,3,3,D5_360 (1) | D26_57 (1) | D44_50 (1),Polarization1 (3),0.0,0.0,6,2,,,
t542892,0.0,6,3,0.0,0.0,0.0,0.0,0.0,the creators | creator | The creators | Creator | the creator | creators | The creator | Some creators | now creators | its creators,10,3,3,D182_910 (1) | D31_434 (1) | D21_910 (1),Polarization1 (3),0.0,0.0,6,2,,,
t750178,0.0,6,3,0.0,0.0,0.0,0.0,0.0,the prisoners | inmates | all prisoners | a prisoner | prisoner | prisoners | the inmates | more than 200 political prisoners,8,3,3,D19_93 (1) | D93_376 (1) | D19_376 (1),Polarization1 (3),0.0,0.0,6,2,,,
t90871,0.0,6,3,0.0,0.0,0.0,0.0,0.0,persecution | the persecution | persecutions | religious persecution | false persecution | intense persecution | Political Persecution | their persecution complexes | Bloody persecution,9,3,3,D38_90 (1) | D38_576 (1) | D21_38 (1),Polarization1 (3),0.0,0.0,6,2,,,
t913754,0.0,6,3,0.0,0.0,0.0,0.0,0.0,its environmental impact | the environmental impact | environmental impact | the environmental impacts | the ecological impact | its ecological impact | the huge environmental impact | a devastating ecological impact,8,3,3,D93_376 (1) | D376_910 (1) | D93_910 (1),Polarization1 (3),0.0,0.0,6,2,,,
t990583,0.0,6,3,0.0,0.0,0.0,0.0,0.0,the count | the counts | count | a count | that counts | her count | its count | all 20 counts | their count | 494 - and counting,10,3,3,D7_44 (1) | D7_911 (1) | D31_44 (1),Polarization1 (3),0.0,0.0,6,2,,,
t1000756,0.0,6,2,0.0,0.0,0.0,0.0,0.0,parallels | parallel | a parallel | 27.25 Parallel | the parallels | its parallels | any parallels | some clear parallels,8,2,2,D21_189 (1) | D21_884 (1),Polarization1 (2),0.0,0.0,6,3,,,
t1005999,0.0,6,2,0.0,0.0,0.0,0.0,0.0,one end | either end | the opposite end | the wrong end | the second end | the first end,6,2,2,D11_412 (1) | D11_101 (1),Polarization1 (2),0.0,0.0,6,3,,,
t116248,0.0,6,2,0.0,0.0,0.0,0.0,0.0,no shortage | its shortages | shortages | a shortage | shortage | supply shortages,6,2,2,D30_911 (1) | D60_361 (1),Polarization1 (2),0.0,0.0,6,4,,,
t37321,0.0,6,2,0.0,0.0,0.0,0.0,0.0,"all the workers | workers | the workers | a further 6,000 workers | The workers | the worker | 30 workers | A worker | these workers | those workers",10,2,2,D25_54 (1) | D25_911 (1),Polarization1 (2),0.0,0.0,6,3,,,
t451736,0.0,6,2,0.0,0.0,0.0,0.0,0.0,the event's finals | Event finals | the event finals | only event finals | event finals | the final event | the final events | the final three events | The final event | finals events,10,2,2,D5_19 (1) | D9_911 (1),Polarization1 (2),0.0,0.0,6,4,,,
t465551,0.0,6,2,0.0,0.0,0.0,0.0,0.0,every moment | Every Moment | Every moment | every single moment,4,2,2,D1_18 (1) | D1_17 (1),Polarization1 (2),0.0,0.0,6,3,,,
t472787,0.0,6,2,0.0,0.0,0.0,0.0,0.0,(+16 | 10:23 AM | 2:21:399 | 2:22.55 | 3:37.58 | 1:40.91 | 3:21.70 | 7 a.m. | 60% | | 30s,10,2,2,D125_911 (1) | D125_241 (1),Polarization1 (2),0.0,0.0,6,3,,,
t474590,0.0,6,2,0.0,0.0,0.0,0.0,0.0,"wait | a wait | the waiting | his wait | the wait | waiting | waits | The wait | The waiting | a ""wait",10,2,2,D64_905 (1) | D50_121 (1),Polarization1 (2),0.0,0.0,6,4,,,
t640346,0.0,6,2,0.0,0.0,0.0,0.0,0.0,the hype | hype | the most hype | more hype | The hype | all the hype | Hype | THE HYPE | a hype man | 1 hype man,10,2,2,D16_60 (1) | D481_910 (1),Polarization1 (2),0.0,0.0,6,4,,,
t643053,0.0,6,2,0.0,0.0,0.0,0.0,0.0,our badminton heroes | Badminton star | legendary badminton player | Badminton Champion | the badminton player | Badminton players | badminton player | badminton players | 2023 Badminton winner | Olympic badminton star,10,2,2,D9_103 (1) | D10_57 (1),Polarization1 (2),0.0,0.0,6,4,,,
t735443,0.0,6,2,0.0,0.0,0.0,0.0,0.0,a weigh-in | the weigh-in | her weigh-in | weigh-in | the final weigh-in | the next weigh-in | the official weigh-in | the weigh-in session | an earlier weigh-in,9,2,2,D93_186 (1) | D186_695 (1),Polarization1 (2),0.0,0.0,6,3,,,
t777634,0.0,6,2,0.0,0.0,0.0,0.0,0.0,her expertise | the expertise | our expertise | expertise | his expertise | their expertise | Her expertise | an expertise | that expertise | my expertise,10,2,2,D10_122 (1) | D93_296 (1),Polarization1 (2),0.0,0.0,6,3,,,
t787948,0.0,6,2,0.0,0.0,0.0,0.0,0.0,"panic | ""panic | panicked",3,2,2,D10_80 (1) | D80_910 (1),Polarization1 (2),0.0,0.0,6,3,,,
t950670,0.0,6,2,0.0,0.0,0.0,0.0,0.0,budget | the 2026 budget | her budget | the budget | their budget | a budget | The budget | your budget | the Budget | that budget,10,2,2,D10_44 (1) | D16_44 (1),Polarization1 (2),0.0,0.0,6,4,,,
t109686,0.0,6,1,0.0,0.0,0.0,0.0,0.0,the collision | collisions | collision | a collision | The collision | A collision | COLLIDE | collide | heavy collision | a heavy collision,10,1,1,D51_56 (1),Polarization1 (1),0.0,0.0,6,6,,,
t129248,0.0,6,1,0.0,0.0,0.0,0.0,0.0,- oh wait - revenue | This revenue | revenues | revenue | the revenue | the revenues | its revenues | their revenue | the revenue side | Advertising revenue,10,1,1,D108_910 (1),Polarization1 (1),0.0,0.0,6,6,,,
t139320,0.0,6,1,0.0,0.0,0.0,0.0,0.0,the substance | SUBSTANCE | substance | substances | The substance | a substance | This substance | the same substances | some substances,9,1,1,D0_97 (1),Polarization1 (1),0.0,0.0,6,6,,,
t328961,0.0,6,1,0.0,0.0,0.0,0.0,0.0,irony | The irony | the irony | Irony,4,1,1,D6_90 (1),Polarization1 (1),0.0,0.0,6,6,,,
t340234,0.0,6,1,0.0,0.0,0.0,0.0,0.0,arson | arson attacks | the arson | Arson | arson attempts | An arson attempt | the arson attacks | an arson attacks | The arson attacks | the arson attack,10,1,1,D10_49 (1),Polarization1 (1),0.0,0.0,6,6,,,
t955496,0.0,6,1,0.0,0.0,0.0,0.0,0.0,Prime Minister | the prime minister | prime minister | no prime minister | The Prime Minister | a prime minister | The prime minister | the Prime Minister | his prime minister | its prime minister,10,1,1,D6_72 (1),Polarization1 (1),0.0,0.0,6,6,,,
t1019703,0.0,5,2,0.0,0.0,0.0,0.0,0.0,"the tweet | 2012"" tweets | The tweet | A tweet | a tweet | his tweet | tweets | Tweet | any tweet | tweet",10,2,2,D128_722 (1) | D8_26 (1),Polarization1 (2),0.0,0.0,5,3,,,
t125247,0.0,5,2,0.0,0.0,0.0,0.0,0.0,a major threat | bigger threats | 'major threat | major threat | major threats | the biggest threat | the main threat | its biggest threat | the biggest threats | a big threat,10,2,2,D908_910 (1) | D43_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t283664,0.0,5,2,0.0,0.0,0.0,0.0,0.0,the modern pentathlon event | the modern pentathlon events | the modern pentathlon competition | a modern pentathlon competition | modern pentathlon | the modern pentathlon | Modern Pentathlon | The modern pentathlon | Modern pentathlon | the Modern Pentathlon,10,2,2,D1_18 (1) | D1_605 (1),Polarization1 (2),0.0,0.0,5,3,,,
t294382,0.0,5,2,0.0,0.0,0.0,0.0,0.0,men's water polo | the men's water polo | Men's Water Polo | Men's prelims Water polo | Men's Water Polo - United States | its men's water polo team | the men's water polo team | the men's water polo tournament | The men's water-polo team | menâs water polo,10,2,2,D182_910 (1) | D21_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t321138,0.0,5,2,0.0,0.0,0.0,0.0,0.0,That 'One Shot | one more shot | only one shot | one shot | One Shot | just one shot | a single shot | two shots | their one shot | single shots,10,2,2,D64_910 (1) | D96_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t456122,0.0,5,2,0.0,0.0,0.0,0.0,0.0,Athletics- women's 800m | Athletics- women's 200m | Athletics- women's 1500m | Athletics- women's 100m | Athletics- women's 4x100m | Athletics- women's 4x400m | Athletics- men's 800m | the Olympic women's 200m | Olympic 800m champion | the women's 800m event,10,2,2,D7_911 (1) | D527_528 (1),Polarization1 (2),0.0,0.0,5,3,,,
t474736,0.0,5,2,0.0,0.0,0.0,0.0,0.0,the red carpet | No red carpet | a red carpet | red carpet | Red Carpet | red carpets | the red carpet togther | a red carpet event | the red carpet event | a red-carpet event,10,2,2,D99_904 (1) | D87_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t478548,0.0,5,2,0.0,0.0,0.0,0.0,0.0,every second | every 30 minutes | every single second | every minute | every few minutes | every milisecond | every millisecond | every tenth,8,2,2,D17_100 (1) | D56_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t494657,0.0,5,2,0.0,0.0,0.0,0.0,0.0,five match points | FIVE match points | five consecutive match points | five match-points | four match points | six match points | seven match points | seven match-points | personal four match points | the match point,10,2,2,D64_910 (1) | D171_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t586803,0.0,5,2,0.0,0.0,0.0,0.0,0.0,siege | Siege | the siege,3,2,2,D19_488 (1) | D269_582 (1),Polarization1 (2),0.0,0.0,5,3,,,
t720701,0.0,5,2,0.0,0.0,0.0,0.0,0.0,joint 46th | joint 44th | joint 43rd | joint 52nd | joint 55th | joint 36th | joint 39th | joint 42nd | joint 6th | joint 40th,10,2,2,D5_19 (1) | D3_221 (1),Polarization1 (2),0.0,0.0,5,3,,,
t790800,0.0,5,2,0.0,0.0,0.0,0.0,0.0,global attention | Global attention | the world's attention | worldwide attention | more international attention | international attention | the the world's attention | widespread media attention | widespread attention | the widespread attention,10,2,2,D97_176 (1) | D6_100 (1),Polarization1 (2),0.0,0.0,5,3,,,
t801977,0.0,5,2,0.0,0.0,0.0,0.0,0.0,The Department | The department | Department | the Department | the department | department | a Department | departments | our department | his department,10,2,2,D22_625 (1) | D21_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t813493,0.0,5,2,0.0,0.0,0.0,0.0,0.0,a fancy exhibition | another exhibition | a special exhibition | exhibitions | The exhibition | an exhibition | the exhibition | their exhibition | this exhibition | its exhibition,10,2,2,D2_7 (1) | D21_111 (1),Polarization1 (2),0.0,0.0,5,3,,,
t81575,0.0,5,2,0.0,0.0,0.0,0.0,0.0,the suit | This suits | The suit | suit | his suit | all the suits | this suit | This suit | these suits | a suit,10,2,2,D54_145 (1) | D108_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t821459,0.0,5,2,0.0,0.0,0.0,0.0,0.0,the 31km | 31km | 28km | 30km | the 30km | 35km | - 42km | the 42km | 42km | 40km,10,2,2,D54_650 (1) | D54_60 (1),Polarization1 (2),0.0,0.0,5,3,,,
t839968,0.0,5,2,0.0,0.0,0.0,0.0,0.0,the team's performance | The team's performance | the teams' performance | their teams' performances | A successful team performance | the team's high performance | The team's success | the team's success | his team's success | a team effort,10,2,2,D2_171 (1) | D60_171 (1),Polarization1 (2),0.0,0.0,5,3,,,
t87689,0.0,5,2,0.0,0.0,0.0,0.0,0.0,world rankings | the world rankings | their world ranking | world ranking | the world ranking | the world No.1 ranking | His current world ranking | a current world ranking | the international rankings | the World Rank,10,2,2,D5_10 (1) | D108_910 (1),Polarization1 (2),0.0,0.0,5,3,,,
t948622,0.0,5,2,0.0,0.0,0.0,0.0,0.0,the highs | high | a high | the high 70s | such a high | highs | the high | your highs | the Most High | all the highs,10,2,2,D11_101 (1) | D1_101 (1),Polarization1 (2),0.0,0.0,5,3,,,
t953709,0.0,5,2,0.0,0.0,0.0,0.0,0.0,the reception | a reception | This reception | The reception | receptions | reception | a mixed reception,7,2,2,D7_911 (1) | D7_8 (1),Polarization1 (2),0.0,0.0,5,3,,,
t107338,0.0,5,1,0.0,0.0,0.0,0.0,0.0,|Privacy | the same privacy | Privacy | privacy | the privacy | their privacy | our privacy | Use|Privacy | privacy rights | her privacy,10,1,1,D18_70 (1),Polarization1 (1),0.0,0.0,5,5,,,
t119043,0.0,5,1,0.0,0.0,0.0,0.0,0.0,a teacher | teachers | teacher | educators | all teachers | other teachers | the teacher | my teacher | their teachers | the teachers,10,1,1,D10_501 (1),Polarization1 (1),0.0,0.0,5,5,,,
t143895,0.0,5,1,0.0,0.0,0.0,0.0,0.0,FIBA tournaments | a FIBA competition | FIBA competitions | FIBA competition | the FIBA World Cup tournament | the FIBA World Championship | FIBA qualifiers | FIBA play | the FIBA Basketball World Cup | the 2023 FIBA Basketball World Cup,10,1,1,D9_911 (1),Polarization1 (1),0.0,0.0,5,5,,,
t170815,0.0,5,1,0.0,0.0,0.0,0.0,0.0,headscarves | a headscarf | the headscarf | headscarf | (headscarf | Headscarves | a black headscarf | religious headgear | the religious head garment,9,1,1,D21_884 (1),Polarization1 (1),0.0,0.0,5,5,,,
t505492,0.0,5,1,0.0,0.0,0.0,0.0,0.0,fat people | obese people,2,1,1,D21_189 (1),Polarization1 (1),0.0,0.0,5,5,,,
t594764,0.0,5,1,0.0,0.0,0.0,0.0,0.0,"a firm | the firm | 92,900 firms | firm | the same firm | The firm | The same firm | the firms | firms | his firm",10,1,1,D575_910 (1),Polarization1 (1),0.0,0.0,5,5,,,
t671084,0.0,5,1,0.0,0.0,0.0,0.0,0.0,"priestesses | Up to 30 priestesses | the priestesses | the priestess | A priestess | the high priestess | high priestess | The High Priestess | the High Priestess | a ""high priestess",10,1,1,D10_122 (1),Polarization1 (1),0.0,0.0,5,5,,,
t1005511,0.0,4,2,0.0,0.0,0.0,0.0,0.0,textiles | the fabric | Fabrics | fabric | garments | the garments | fabrics | this fabric | The fabric | other fabrics,10,2,2,D9_70 (1) | D9_911 (1),Polarization1 (2),0.0,0.0,4,2,,,
t118753,0.0,4,2,0.0,0.0,0.0,0.0,0.0,a meniscus tear | meniscus tear | a torn meniscus | meniscus damage | a torn medial meniscus | the meniscus | his meniscus | my meniscus,8,2,2,D31_205 (1) | D205_352 (1),Polarization1 (2),0.0,0.0,4,2,,,
t128209,0.0,4,2,0.0,0.0,0.0,0.0,0.0,a bone | bones | the bone | the bones | a few bones | bone | our bones | Bone | the hip bone | two bones,10,2,2,D8_133 (1) | D8_779 (1),Polarization1 (2),0.0,0.0,4,2,,,
t229589,0.0,4,2,0.0,0.0,0.0,0.0,0.0,my heritage | a heritage | Heritage | its heritage | heritage | her heritage | their heritage | the Heritage | our heritage | your heritage,10,2,2,D10_57 (1) | D10_49 (1),Polarization1 (2),0.0,0.0,4,2,,,
t231887,0.0,4,2,0.0,0.0,0.0,0.0,0.0,that diaspora | the diaspora | ­diaspora | Diaspora | its diaspora | diaspora,6,2,2,D376_379 (1) | D376_476 (1),Polarization1 (2),0.0,0.0,4,2,,,
t273018,0.0,4,2,0.0,0.0,0.0,0.0,0.0,the encouragement | encouragement | Your encouragement | an encouragement | their encouragement | His encouragement | your encouragement | his encouragement | the mental encouragement | constant encouragement,10,2,2,D19_910 (1) | D14_19 (1),Polarization1 (2),0.0,0.0,4,2,,,
t292859,0.0,4,2,0.0,0.0,0.0,0.0,0.0,the decline | these declines | a decline | decline | The Decline | its decline,6,2,2,D169_614 (1) | D38_910 (1),Polarization1 (2),0.0,0.0,4,2,,,
t299058,0.0,4,2,0.0,0.0,0.0,0.0,0.0,"the essence | essence | the very essence | its essence | your essence | ESSENCE | that essence | The true essence | the true essence | ""the true essence",10,2,2,D6_38 (1) | D38_45 (1),Polarization1 (2),0.0,0.0,4,2,,,
t308107,0.0,4,2,0.0,0.0,0.0,0.0,0.0,surfing | surf | The surf | just surf | Surf | this surf | how surfing | The surfing | Surfing | the surfing,10,2,2,D75_910 (1) | D18_70 (1),Polarization1 (2),0.0,0.0,4,2,,,
t331254,0.0,4,2,0.0,0.0,0.0,0.0,0.0,3x3 basketball | 3X3 basketball | 3×3 basketball | about 3x3 Olympic basketball | the men's 3x3 basketball | 3x3 Basketball | the 3x3 basketball | three 3x3 basketball | a 3×3 basketball game | 3-on-3 basketball,10,2,2,D20_25 (1) | D25_421 (1),Polarization1 (2),0.0,0.0,4,2,,,
t417530,0.0,4,2,0.0,0.0,0.0,0.0,0.0,13th | the 13th | fourteenth | 15th | the 15th | only 15th,6,2,2,D19_910 (1) | D42_910 (1),Polarization1 (2),0.0,0.0,4,2,,,
t431511,0.0,4,2,0.0,0.0,0.0,0.0,0.0,torn ligament | torn ligaments | a torn ligament | A knee ligament tear | ligament damage | tearing ligaments | a snapped elbow ligament | her own 2022 ACL tear | an ACL tear | substantial ligament damage,10,2,2,D334_682 (1) | D1_50 (1),Polarization1 (2),0.0,0.0,4,2,,,
t437750,0.0,4,2,0.0,0.0,0.0,0.0,0.0,their service provider | not only a service provider | service providers | SERVICES PROVIDER | internet service providers | providers | a provider | provider,8,2,2,D217_910 (1) | D572_910 (1),Polarization1 (2),0.0,0.0,4,2,,,
t482484,0.0,4,2,0.0,0.0,0.0,0.0,0.0,theartistic gymnastics final | any gymnastics finals | The gymnastics finals | artistic gymnastics final | an artistic gymnastics final | The gymnastics individual final events | the all-around gymnastics competition | the all-around gymnastics contest | The women's gymnastics final | the men's gymnastics final,10,2,2,D99_442 (1) | D11_661 (1),Polarization1 (2),0.0,0.0,4,2,,,
