article_index,title,publication_date,source,url,label,confidence,strong_hits,support_hits,all_hits_count,snippet
7635,Olympics 2024: Who would sacrifice it all just for a swimming race? I am awe-struck by these athletes | The Standard,2024-08-06,www.standard.co.uk,https://www.standard.co.uk/comment/olympics-paris-2024-simone-biles-imane-khelif-adam-peaty-andy-murray-b1174979.html,high_precision,high,"imane khelif, khelif",boxing,3,"...y show our beautiful, majestic, flawed human condition in all its glory and frailties.

Excellence, determination, hunger for victory, loss and triumph. All of human life is here, and all of its complications, as we saw withthe awful showdown in the boxing matchbetween Angela Carini andImane Khelif, who has been banned from competing in women’s titles by the International Boxing Association. In a highly charged scene at the North Paris Arena where Carini was struck by multiple powerful blows, sh..."
7883,Alfred wins St Lucia's first ever gold medal as Team GB continue medal rush,2024-08-03,inews.co.uk,https://inews.co.uk/sport/olympics-paris-2024-live-updates-games-schedule-team-gb-3206892,high_precision,high,"imane khelif, khelif",gender,3,"...trong in the heats and should have a decent medal chance here.

The mixed 4x400m relay has just begun at the Stade de France – Samuel Reardon, Laviai Nielsen, Alex Haydock-Wilson and Amber Anning the four British runners.

I am a woman. The words of Imane Khelif herself, spoken with passion and sincerity inthe most trying of circumstances.

Whatever the rights and wrongs ofthe gender controversy that has engulfed her at these Olympic Games, or whatever others might say about her, she is unequivo..."
1292,Vatican Deplores Olympic ‘Offense Done to Many Christians’| National Catholic Register,2024-08-03,www.ncregister.com,https://www.ncregister.com/cna/vatican-deplores-olympic-offense-done-to-many-christians,high_precision,high,"imane khelif, khelif",,2,"...n environments for women.’

Serbian judo world champion Nemanja Majdov was hit with a five-month ban by the International Judo Foundation (IJF) after having made the ancient Christian sign while competing in the Paris games in July.

COMMENTARY: The Imane Khelif case undermines the case for ‘queer’ as a protection for the weak.

Hocker is the first U.S. athlete to win first place in the men’s 1,500-meters’ race since 2016 — and his Catholic high school couldn’t be prouder.

Thomas More Society a..."
2122,Imane Khelif: H Αλγερινή μποξέρ που έφερε τα πάνω κάτω στους Ολυμπιακούς Αγώνες | ΣΚΑΪ,2024-08-02,www.skai.gr,https://www.skai.gr/news/olympic-games-2024/imane-khelif-h-algerini-mpokser-pou-efere-ta-pano-kato-stous-olympiakous-agones,high_precision,high,"imane khelif, khelif",,2,"...σμό της -στο παρελθόν- από την ομοσπονδία του μποξ (είχε αποκλειστεί από το παγκόσμιο του 2023, αφού δεν πέρασε το τεστ εγκυρότητας φύλου), καθώς φέρεται να είχε υψηλά επίπεδα τεστοστερόνης.«Ήθελα να δείξω σε όλο τον κόσμο τι γενναία γυναίκα είναι η Imane Khelif», είπε με συγκίνηση η ίδια.

Ο αγώνας της στο Παρίσι πρόκειται να μείνει ως ένας από τους πιο αμφιλεγόμενους στην ιστορία των Ολυμπιακών Αγώνων και έχει προκαλέσει χάος, με τη ΔΟΕ να τοποθετείται για το ζήτημα, πολιτικοί, αθλητές και χρή..."
2126,Boxe: l'Algérienne Imane Khelif championne olympique des -66 kg - Eurosport,2024-08-09,www.eurosport.fr,https://www.eurosport.fr/boxe/paris-2024/2024/boxe-lalgerienne-imane-khelif-championne-olympique-des-66-kg_sto20027881/story.shtml,high_precision,high,"imane khelif, khelif",,2,"Khelif, à l’unanimité : les dernières minutes du sacre olympique de l’Algérienne en vidéo

Video credit: Eurosport

Khelif : ""C'est magnifique, merci au public""

Video credit: Eurosport

Comment s'est déroulée votre expérience aujourd'hui ?

Changer..."
2129,"JO Paris 2024 - Imane Khelif médaillée d'or en boxe : ""J'ai envoyé un message à ceux qui étaient contre moi""",2024-08-10,www.rtl.fr,https://www.rtl.fr/sport/autres-sports/jo-paris-2024-imane-khelif-medaillee-d-or-en-boxe-j-ai-envoye-un-message-a-ceux-qui-etaient-contre-moi-7900407683,high_precision,high,"imane khelif, khelif",,2,"Inscrivez-vous pour personnaliser votre expérience, vous inscrire à nos newsletters et ne rien louper
                de vos programmes favoris.

2 min de lecture

La boxeuse Imane Khelif savoure sa médaille d'or en finale des -66kg, vendredi 9 août 2024.

Crédit : Mauro PIMENTEL / AFP

Joanna Wadel&AFP

Je m'abonne à la newsletter « Sport »

Ces Jeux olympiques 2024 auront été des montagnes russes pour la boxeuse Imane K..."
2130,L'Algérienne Imane Khelif remporte l'or en boxe féminine à Paris 2024 - TRT Afrika,2024-08-10,trt.global,https://trt.global/afrika-francais/article/18194148,high_precision,high,"imane khelif, khelif",,2,"L'Algérienne Imane Khelif a remporté l'or en boxe féminine aux Jeux olympiques de Paris, dans un contexte de controverse sur la parité hommes-femmes.

Khelif, 25 ans, a été couronnée championne après avoir battu la Chinoise Yang Liu 5-0 dans la finale des 66 kg a..."
2133,"JO 2024-Imane Khelif : ""Ces polémiques lui donnent de la force pour avancer !"" La boxeuse algérienne championne olympique - ladepeche.fr",,www.ladepeche.fr,https://www.ladepeche.fr/2024/08/09/jo-2024-imane-khelif-ces-polemiques-lui-donnent-de-la-force-pour-avancer-la-boxeuse-algerienne-championne-olympique-12134485.php,high_precision,high,"imane khelif, khelif",,2,"l'essentielLa combattante, au cœur d’une polémique sur son genre pendant toute la durée des Jeux Olympiques, s’est imposée ce vendredi 9 août en finale des moins de 66 kg, face à la championne du monde en titre.

La boxeuse algérienne Imane Khelif est devenue championne olympique des – 66 kg, ce vendredi 9 août dans un stade de Roland-Garros survolté et totalement acquis à sa cause, grâce à sa victoire en finale contre la Chinoise Yang Liu, championne du monde en titre.

À lire au..."
2137,"La boxeuse algérienne Imane Khelif, médaillée d’or, porte plainte pour « harcèlement moral »",2024-08-10,www.lemonde.fr,https://www.lemonde.fr/societe/article/2024/08/10/medaillee-d-or-la-boxeuse-algerienne-imane-khelif-porte-plainte-pour-harcelement-moral_6275623_3224.html,high_precision,high,"imane khelif, khelif",,2,"...cle réservé aux abonnés

Après le tournoi de boxe, la bataille judiciaire. Quelques heures avant deremporter la médaille d’or du tournoi olympique de boxe féminine des moins de 66 kgface à la Chinoise Yang Liu, vendredi 9 août, la boxeuse algérienne Imane Khelif a entamé un autre combat devant les tribunaux. Victime depuis plus d’une semaine d’une virulente campagne de dénigrement concernant son identité de genre, la boxeuse a déposé plainte contre X devant lepôle national de lutte contre la hai..."
5847,Geoff Capes: British Olympian and former world's strongest man dies aged 75 | Metro News,2024-10-23,metro.co.uk,https://metro.co.uk/2024/10/23/british-olympian-former-worlds-strongest-man-dies-aged-75-21853956,high_precision,high,"imane khelif, khelif",,2,"...of former British shot putter, Geoff Capes’ passing. Our condolences go out to his family and friends at this time.’

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Imane Khelif set to turn professional after winning Olympic gold

ArrowMORE:Sir Chris Hoy seen for first time since terminal cancer diagnosis

ArrowMORE:Sir Chris Hoy’s wife Sarra was diagnosed with MS within weeks of Olympic legend’s terminal cancer..."
5877,Convicted rapist Steven van de Velde sobs as he reveals he considered quitting Olympics | Metro News,2024-08-13,metro.co.uk,https://metro.co.uk/2024/08/13/convicted-rapist-steven-van-de-velde-sobs-reveals-considered-quitting-olympics-21414641,high_precision,high,"imane khelif, khelif",,2,"...job and answered the questions calmly. Afterwards, I felt pretty good about it.’

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.



ArrowMORE:JK Rowling and Elon Musk named in Imane Khelif ‘cyber harassment’ lawsuit after Olympics win

ArrowMORE:Team GB star demands apology after ‘mistake’ cost her Olympic gold medal

ArrowMORE:Olympic volunteer ‘found next to girlfriend’s corpse’ hours after closing ceremony

Punchy analy..."
5880,Team GB star completed Olympics marathon with broken leg: 'Downhills were hell!' | Metro News,2024-08-14,metro.co.uk,https://metro.co.uk/2024/08/14/team-gb-star-completed-olympics-marathon-broken-leg-downhills-hell-21421435,high_precision,high,"imane khelif, khelif",,2,"...riends and family meant the world to me.’



ArrowMORE:Team GB star Adam Peaty makes retirement decision after Paris Olympics

ArrowMORE:Russia says Paris Olympics’ closing ceremony was ‘obvious Satanism’

ArrowMORE:JK Rowling and Elon Musk named in Imane Khelif ‘cyber harassment’ lawsuit after Olympics win

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us know which team you support.Close

This site is protected by reCAPTCHA..."
5881,Team GB star Adam Peaty makes retirement decision after Paris Olympics | Metro News,2024-08-14,metro.co.uk,https://metro.co.uk/2024/08/14/team-gb-star-adam-peaty-makes-retirement-decision-paris-olympics-21420971,high_precision,high,"imane khelif, khelif",,2,"...e.’

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:Russia says Paris Olympics’ closing ceremony was ‘obvious Satanism’

ArrowMORE:JK Rowling and Elon Musk named in Imane Khelif ‘cyber harassment’ lawsuit after Olympics win

ArrowMORE:Team GB star demands apology after ‘mistake’ cost her Olympic gold medal

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every w..."
6020,Steven van de Velde 'making the best of it' after reaching Olympic quarter-finals | Metro News,2024-08-03,metro.co.uk,https://metro.co.uk/2024/08/03/steven-van-de-velde-making-best-it-reaching-olympic-quarter-finals-21353403,high_precision,high,"imane khelif, khelif",,2,"...record; the other U.S. women’s team, Kristen Nuss and Taryn Kloth, also finished 3-0 to advance to the knockout round as a pool-winner.

ArrowMORE:Another Olympian has ‘signed up’ to Strictly Come Dancing 2024

ArrowMORE:Hungary launch protest over Imane Khelif involvement ahead of Olympic quarter-final bout

ArrowMORE:Olympic swimmer breaks silence after collapsing by pool after race

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week...."
6053,Olympics judge sent home over 'inappropriate' photo | Metro News,2024-08-02,metro.co.uk,https://metro.co.uk/2024/08/02/olympics-judge-sent-home-inappropriate-photo-21346839,high_precision,high,"imane khelif, khelif",,2,"...ile in the women’s event, Australia’s Tyler Wright lost to the USA’s Caroline Marks.

For more stories like this,check our sport page.

Follow Metro Sport for the latest news onFacebook,TwitterandInstagram.

ArrowMORE:IOC defends decision to a allow Imane Khelif to box at the Paris Olympics

ArrowMORE:Olympics schedule and results: Team GB add to medal haul as athletics begins in Paris

ArrowMORE:Fans evacuated from Olympic venue but LeBron James is allowed to stay and watch

Punchy analysis, tr..."
6060,BBC Olympic studio falls into silence as Clare Balding almost stops broadcasting | Metro News,2024-08-01,metro.co.uk,https://metro.co.uk/2024/08/01/bbc-olympic-studio-falls-silence-clare-balding-almost-stops-broadcasting-21345718,high_precision,high,"imane khelif, khelif",,2,"...held at the venue from 2025.’

ArrowMORE:Olympics judge sent home over ‘inappropriate’ photo

ArrowMORE:How Andy Murray withstood seven years of ‘abuse’ to become Great Britain’s best sportsman of all time

ArrowMORE:IOC defends decision to a allow Imane Khelif to box at the Paris Olympics

Punchy analysis, transfer talk and more from Metro's football experts, sent straight to your inbox every week.

Let us know which team you support.Close

This site is protected by reCAPTCHA and theGoogle Pri..."
